,Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking status,reservation year,total_nights,booking density,avg_price_per_night
1544,INN01545,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,84.33,1,2018-03-11,Not_Canceled,2018,3,0.022,28.11
1545,INN01546,2,1,1,2,Meal Plan 1,0,Room_Type 6,68,Online,0,0,0,198.9,0,2018-05-13,Canceled,2018,3,0.043,66.3
1546,INN01547,3,0,0,4,Meal Plan 1,0,Room_Type 4,21,Online,0,0,0,182.0,3,2018-06-28,Not_Canceled,2018,4,0.182,45.5
1547,INN01548,2,0,2,2,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,119.85,1,2018-05-13,Not_Canceled,2018,4,0.055,29.962
1548,INN01549,2,0,0,3,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,90.0,1,2018-11-03,Not_Canceled,2018,3,0.025,30.0
1549,INN01550,1,0,2,2,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,95.0,0,2017-09-20,Not_Canceled,2017,4,0.105,23.75
1550,INN01551,2,0,1,2,Meal Plan 1,0,Room_Type 4,11,Offline,0,0,0,73.6,2,2018-02-12,Not_Canceled,2018,3,0.25,24.533
1551,INN01552,2,0,2,3,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,93.5,1,2018-03-20,Not_Canceled,2018,5,0.102,18.7
1552,INN01553,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,90.95,1,2018-07-17,Not_Canceled,2018,4,0.022,22.738
1553,INN01554,2,0,0,3,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,127.67,0,2018-06-21,Canceled,2018,3,0.125,42.557
1554,INN01555,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,2017-09-18,Not_Canceled,2017,2,0.027,54.5
1555,INN01556,1,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,75.33,0,2018-06-10,Not_Canceled,2018,3,0.052,25.11
1556,INN01557,2,0,0,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,66.53,1,2017-10-06,Not_Canceled,2017,2,0.057,33.265
1557,INN01558,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Online,0,0,0,101.33,1,2018-09-21,Canceled,2018,3,0.011,33.777
1558,INN01559,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Online,0,0,0,89.0,0,2018-11-03,Canceled,2018,3,0.01,29.667
1559,INN01560,1,0,0,1,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,90.0,0,2018-08-25,Not_Canceled,2018,1,1.0,90.0
1560,INN01561,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,Online,0,0,0,106.2,0,2018-10-01,Canceled,2018,3,0.011,35.4
1561,INN01562,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,1,11,4,81.9,0,2018-01-14,Not_Canceled,2018,1,1.0,81.9
1562,INN01563,1,0,1,0,Meal Plan 1,0,Room_Type 4,125,Online,0,0,0,132.3,2,2018-10-17,Not_Canceled,2018,1,0.008,132.3
1563,INN01564,2,0,0,4,Not Selected,0,Room_Type 1,12,Online,0,0,0,77.78,2,2018-11-22,Not_Canceled,2018,4,0.308,19.445
1564,INN01565,3,1,0,3,Meal Plan 1,0,Room_Type 7,58,Online,0,0,0,191.9,2,2018-07-27,Not_Canceled,2018,3,0.051,63.967
1565,INN01566,2,0,1,4,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,80.3,1,2018-01-20,Not_Canceled,2018,5,0.357,16.06
1566,INN01567,2,0,0,1,Meal Plan 1,0,Room_Type 1,113,Online,0,0,0,76.5,1,2017-08-22,Canceled,2017,1,0.009,76.5
1567,INN01568,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,2018-06-06,Not_Canceled,2018,3,0.025,36.667
1568,INN01569,2,0,1,4,Meal Plan 1,0,Room_Type 1,259,Online,0,0,0,131.43,2,2018-12-28,Not_Canceled,2018,5,0.019,26.286
1569,INN01570,3,0,1,2,Meal Plan 1,0,Room_Type 4,38,Online,0,0,0,102.7,2,2018-03-21,Not_Canceled,2018,3,0.077,34.233
1570,INN01571,2,0,2,2,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,83.01,2,2018-11-12,Canceled,2018,4,0.023,20.752
1571,INN01572,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,Online,0,0,0,110.0,0,2018-04-17,Canceled,2018,2,0.007,55.0
1572,INN01573,2,0,1,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,131.0,1,2018-09-03,Not_Canceled,2018,2,0.074,65.5
1573,INN01574,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Corporate,0,0,0,80.0,0,2018-03-17,Canceled,2018,2,0.111,40.0
1574,INN01575,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,2017-10-16,Canceled,2017,2,0.019,50.75
1575,INN01576,1,0,1,1,Meal Plan 1,0,Room_Type 6,0,Complementary,1,0,20,0.0,2,2018-03-21,Not_Canceled,2018,2,2.0,0.0
1576,INN01577,2,1,2,2,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,134.1,0,2018-03-25,Canceled,2018,4,0.1,33.525
1577,INN01578,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,120.0,0,2018-06-09,Not_Canceled,2018,1,0.036,120.0
1578,INN01579,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,2018-06-02,Not_Canceled,2018,2,0.018,50.0
1579,INN01580,2,0,1,1,Meal Plan 2,0,Room_Type 5,96,Online,0,0,0,138.0,0,2017-09-28,Canceled,2017,2,0.021,69.0
1580,INN01581,2,0,0,2,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,78.3,1,2018-02-26,Not_Canceled,2018,2,0.036,39.15
1581,INN01582,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,65.0,0,2017-10-10,Not_Canceled,2017,3,0.014,21.667
1582,INN01583,2,0,1,2,Meal Plan 1,0,Room_Type 1,129,Offline,0,0,0,80.75,2,2018-05-13,Not_Canceled,2018,3,0.023,26.917
1583,INN01584,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Corporate,1,1,2,75.0,0,2018-12-22,Not_Canceled,2018,1,0.333,75.0
1584,INN01585,2,0,0,3,Not Selected,1,Room_Type 1,0,Online,0,0,0,118.0,1,2018-04-13,Not_Canceled,2018,3,3.0,39.333
1585,INN01586,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,Offline,0,0,0,72.5,0,2017-08-29,Not_Canceled,2017,3,0.021,24.167
1586,INN01587,1,0,0,2,Meal Plan 1,0,Room_Type 1,136,Online,0,0,0,90.9,0,2018-08-26,Not_Canceled,2018,2,0.015,45.45
1587,INN01588,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,124.0,2,2017-09-21,Not_Canceled,2017,3,0.231,41.333
1589,INN01590,2,0,0,4,Meal Plan 2,0,Room_Type 1,184,Online,0,0,0,130.5,1,2018-10-18,Canceled,2018,4,0.022,32.625
1590,INN01591,1,0,0,1,Meal Plan 1,0,Room_Type 7,1,Complementary,1,4,16,0.0,1,2018-05-17,Not_Canceled,2018,1,0.5,0.0
1591,INN01592,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,Offline,0,0,0,80.0,0,2018-04-22,Not_Canceled,2018,3,0.016,26.667
1592,INN01593,2,0,2,1,Meal Plan 2,0,Room_Type 1,208,Online,0,0,0,161.1,1,2018-09-03,Canceled,2018,3,0.014,53.7
1593,INN01594,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Complementary,1,0,4,0.0,1,2018-01-27,Not_Canceled,2018,1,0.333,0.0
1594,INN01595,1,0,1,2,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,197.0,2,2018-11-07,Not_Canceled,2018,3,0.088,65.667
1595,INN01596,2,0,2,2,Not Selected,0,Room_Type 1,6,Offline,0,0,0,85.0,0,2018-04-03,Not_Canceled,2018,4,0.571,21.25
1596,INN01597,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,81.0,2,2017-08-06,Not_Canceled,2017,1,1.0,81.0
1597,INN01598,2,0,0,3,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,128.4,1,2018-06-08,Not_Canceled,2018,3,0.065,42.8
1598,INN01599,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Corporate,0,0,0,80.0,0,2018-02-19,Not_Canceled,2018,1,0.062,80.0
1599,INN01600,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,2018-02-19,Not_Canceled,2018,1,0.01,81.0
1600,INN01601,2,0,1,1,Not Selected,0,Room_Type 1,120,Online,0,0,0,94.5,0,2018-07-18,Not_Canceled,2018,2,0.017,47.25
1601,INN01602,2,1,1,1,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,93.25,1,2018-07-25,Not_Canceled,2018,2,0.025,46.625
1602,INN01603,2,0,1,1,Not Selected,0,Room_Type 1,146,Online,0,0,0,85.5,1,2018-06-27,Canceled,2018,2,0.014,42.75
1603,INN01604,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,120.0,0,2018-06-12,Canceled,2018,6,0.086,20.0
1604,INN01605,2,0,1,2,Not Selected,0,Room_Type 1,185,Online,0,0,0,79.2,0,2018-12-16,Canceled,2018,3,0.016,26.4
1606,INN01607,2,0,2,2,Not Selected,0,Room_Type 1,32,Online,0,0,0,54.71,1,2018-11-18,Not_Canceled,2018,4,0.121,13.678
1607,INN01608,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,Offline,0,0,0,169.91,1,2018-12-29,Not_Canceled,2018,4,0.051,42.478
1608,INN01609,3,0,2,2,Meal Plan 1,0,Room_Type 4,34,Online,0,0,0,135.45,1,2018-04-16,Not_Canceled,2018,4,0.114,33.862
1609,INN01610,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,92.83,0,2018-06-18,Canceled,2018,3,0.043,30.943
1610,INN01611,2,0,1,3,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,80.75,0,2018-10-03,Not_Canceled,2018,4,0.037,20.188
1611,INN01612,2,0,2,4,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,59.21,1,2018-02-27,Not_Canceled,2018,6,0.103,9.868
1612,INN01613,2,0,0,1,Not Selected,0,Room_Type 1,67,Online,0,0,0,89.1,2,2018-10-28,Not_Canceled,2018,1,0.015,89.1
1613,INN01614,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,95.0,0,2018-09-16,Not_Canceled,2018,2,2.0,47.5
1614,INN01615,2,0,2,2,Not Selected,0,Room_Type 1,57,Online,0,0,0,45.9,0,2018-03-12,Not_Canceled,2018,4,0.069,11.475
1615,INN01616,2,0,2,3,Meal Plan 2,0,Room_Type 1,53,Offline,0,0,0,131.52,0,2018-05-21,Not_Canceled,2018,5,0.093,26.304
1616,INN01617,2,0,1,4,Meal Plan 1,0,Room_Type 2,111,Online,0,0,0,76.97,0,2018-04-18,Not_Canceled,2018,5,0.045,15.394
1617,INN01618,2,0,2,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,76.5,1,2017-07-11,Canceled,2017,3,0.045,25.5
1618,INN01619,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,Corporate,1,0,4,65.33,0,2018-02-09,Not_Canceled,2018,3,0.6,21.777
1619,INN01620,2,0,0,3,Meal Plan 1,0,Room_Type 4,133,Online,0,0,0,90.95,0,2018-06-08,Canceled,2018,3,0.022,30.317
1620,INN01621,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,2017-08-14,Not_Canceled,2017,2,0.05,50.75
1621,INN01622,2,0,0,1,Meal Plan 2,0,Room_Type 1,126,Online,0,0,0,139.5,0,2018-08-03,Canceled,2018,1,0.008,139.5
1622,INN01623,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,130.0,1,2018-08-20,Not_Canceled,2018,1,0.167,130.0
1623,INN01624,2,0,0,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,152.0,1,2017-09-17,Not_Canceled,2017,1,0.077,152.0
1624,INN01625,2,0,2,0,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,105.3,1,2018-05-01,Canceled,2018,2,0.017,52.65
1625,INN01626,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,141.0,0,2018-06-20,Not_Canceled,2018,1,0.5,141.0
1627,INN01628,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,Online,0,0,0,115.0,1,2018-06-15,Canceled,2018,2,0.008,57.5
1628,INN01629,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled,2018,3,0.079,35.0
1629,INN01630,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,Online,0,0,0,110.0,0,2018-10-21,Canceled,2018,2,0.008,55.0
1630,INN01631,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,75.0,1,2018-06-17,Not_Canceled,2018,3,1.5,25.0
1631,INN01632,1,0,0,2,Not Selected,0,Room_Type 1,119,Online,0,0,0,79.2,2,2018-11-04,Canceled,2018,2,0.017,39.6
1632,INN01633,2,0,1,2,Meal Plan 1,0,Room_Type 4,142,Online,0,0,0,114.3,0,2018-05-06,Not_Canceled,2018,3,0.021,38.1
1633,INN01634,2,0,0,2,Not Selected,0,Room_Type 1,24,Online,0,0,0,139.0,1,2018-09-16,Not_Canceled,2018,2,0.08,69.5
1634,INN01635,2,0,1,2,Meal Plan 1,0,Room_Type 1,110,Online,0,0,0,108.3,0,2018-07-11,Not_Canceled,2018,3,0.027,36.1
1635,INN01636,2,0,1,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,79.0,1,2018-02-12,Canceled,2018,3,0.125,26.333
1636,INN01637,2,0,2,3,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,94.36,2,2018-11-11,Not_Canceled,2018,5,0.06,18.872
1637,INN01638,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Online,0,0,0,115.0,1,2018-08-18,Canceled,2018,2,0.006,57.5
1638,INN01639,2,0,0,3,Meal Plan 1,0,Room_Type 4,32,Online,0,0,0,87.78,2,2018-12-14,Not_Canceled,2018,3,0.091,29.26
1639,INN01640,2,0,2,0,Meal Plan 1,1,Room_Type 1,2,Online,0,0,0,106.5,1,2018-12-18,Not_Canceled,2018,2,0.667,53.25
1640,INN01641,1,0,0,2,Meal Plan 1,0,Room_Type 1,27,Corporate,0,0,0,65.0,0,2017-09-16,Not_Canceled,2017,2,0.071,32.5
1641,INN01642,2,0,0,3,Meal Plan 1,0,Room_Type 1,79,Online,0,0,0,126.9,1,2018-06-09,Not_Canceled,2018,3,0.038,42.3
1642,INN01643,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,121.5,1,2018-06-21,Not_Canceled,2018,1,1.0,121.5
1643,INN01644,2,0,2,1,Meal Plan 2,0,Room_Type 1,27,Offline,0,0,0,91.8,1,2017-12-27,Not_Canceled,2017,3,0.107,30.6
1644,INN01645,2,0,1,0,Not Selected,0,Room_Type 1,207,Offline,0,0,0,63.75,0,2018-08-08,Not_Canceled,2018,1,0.005,63.75
1645,INN01646,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,128.0,3,2017-08-17,Not_Canceled,2017,2,0.4,64.0
1646,INN01647,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109.0,0,2017-07-17,Canceled,2017,2,0.007,54.5
1647,INN01648,2,0,0,4,Not Selected,0,Room_Type 1,148,Online,0,0,0,74.8,0,2018-11-16,Canceled,2018,4,0.027,18.7
1648,INN01649,1,0,0,3,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,75.0,0,2018-11-16,Not_Canceled,2018,3,0.176,25.0
1649,INN01650,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,159.3,0,2018-04-30,Canceled,2018,2,0.043,79.65
1650,INN01651,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,81.0,1,2018-02-27,Canceled,2018,1,0.5,81.0
1651,INN01652,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,119.35,1,2018-08-21,Not_Canceled,2018,3,0.5,39.783
1652,INN01653,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,Online,0,0,0,115.0,1,2018-10-14,Canceled,2018,2,0.005,57.5
1653,INN01654,2,0,1,4,Meal Plan 1,0,Room_Type 1,212,Online,0,0,0,90.95,0,2018-08-22,Canceled,2018,5,0.023,18.19
1654,INN01655,2,0,2,5,Meal Plan 2,0,Room_Type 1,191,Offline,0,0,0,80.75,1,2018-09-07,Not_Canceled,2018,7,0.036,11.536
1655,INN01656,2,0,1,2,Meal Plan 2,0,Room_Type 1,9,Online,0,0,0,179.0,2,2018-06-20,Not_Canceled,2018,3,0.3,59.667
1656,INN01657,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,Online,0,0,0,116.33,0,2018-09-22,Canceled,2018,3,0.011,38.777
1657,INN01658,2,0,1,2,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,85.0,0,2018-08-15,Not_Canceled,2018,3,0.111,28.333
1658,INN01659,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,125.0,1,2018-05-01,Not_Canceled,2018,1,0.2,125.0
1659,INN01660,3,0,0,1,Meal Plan 1,0,Room_Type 4,154,Online,0,0,0,146.7,0,2018-07-09,Canceled,2018,1,0.006,146.7
1660,INN01661,0,2,0,1,Meal Plan 1,0,Room_Type 1,130,Complementary,0,0,0,6.0,2,2018-03-25,Not_Canceled,2018,1,0.008,6.0
1661,INN01662,2,0,1,4,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,107.25,1,2018-04-18,Not_Canceled,2018,5,0.263,21.45
1662,INN01663,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,139.33,1,2017-10-09,Not_Canceled,2017,3,1.5,46.443
1663,INN01664,1,0,0,1,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,130.0,2,2018-11-11,Not_Canceled,2018,1,0.042,130.0
1664,INN01665,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,80.0,0,2017-11-03,Not_Canceled,2017,3,1.5,26.667
1665,INN01666,1,0,0,5,Meal Plan 1,0,Room_Type 1,230,Online,0,0,0,111.0,0,2018-09-06,Canceled,2018,5,0.022,22.2
1666,INN01667,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,87.0,1,2018-01-15,Not_Canceled,2018,2,0.182,43.5
1667,INN01668,3,0,1,5,Meal Plan 1,0,Room_Type 1,200,Online,0,0,0,150.45,0,2018-09-20,Canceled,2018,6,0.03,25.075
1668,INN01669,2,0,2,1,Not Selected,0,Room_Type 1,95,Online,0,0,0,79.8,2,2018-10-30,Canceled,2018,3,0.031,26.6
1669,INN01670,2,1,2,1,Meal Plan 1,0,Room_Type 1,82,Online,0,0,0,124.6,0,2018-07-24,Canceled,2018,3,0.036,41.533
1670,INN01671,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,58.0,1,2017-12-22,Not_Canceled,2017,4,0.2,14.5
1671,INN01672,3,0,2,1,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,162.3,1,2018-08-27,Canceled,2018,3,0.043,54.1
1672,INN01673,3,0,2,2,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,168.3,2,2018-08-14,Not_Canceled,2018,4,0.089,42.075
1673,INN01674,2,0,2,3,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,71.21,0,2018-11-20,Canceled,2018,5,0.263,14.242
1674,INN01675,2,0,0,3,Meal Plan 1,0,Room_Type 4,11,Corporate,0,0,0,90.0,0,2018-06-14,Canceled,2018,3,0.25,30.0
1675,INN01676,2,1,2,0,Meal Plan 1,0,Room_Type 2,48,Online,0,0,0,126.0,1,2018-09-04,Not_Canceled,2018,2,0.041,63.0
1676,INN01677,2,0,2,3,Meal Plan 1,0,Room_Type 5,58,Online,0,0,0,96.08,0,2018-04-21,Not_Canceled,2018,5,0.085,19.216
1677,INN01678,3,0,2,0,Meal Plan 1,0,Room_Type 4,24,Online,0,0,0,172.0,2,2018-05-01,Not_Canceled,2018,2,0.08,86.0
1678,INN01679,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,95.0,0,2018-04-18,Canceled,2018,1,0.167,95.0
1679,INN01680,2,1,1,3,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,92.94,1,2018-06-27,Not_Canceled,2018,4,0.022,23.235
1680,INN01681,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,Offline,0,0,0,72.0,0,2018-11-04,Not_Canceled,2018,2,0.047,36.0
1681,INN01682,2,0,1,3,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,99.45,2,2018-08-15,Not_Canceled,2018,4,0.022,24.862
1682,INN01683,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,120.0,0,2018-10-10,Canceled,2018,1,0.013,120.0
1683,INN01684,2,0,1,0,Not Selected,0,Room_Type 1,58,Online,0,0,0,99.0,3,2018-09-05,Not_Canceled,2018,1,0.017,99.0
1684,INN01685,2,0,2,2,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,75.0,0,2018-10-30,Not_Canceled,2018,4,0.087,18.75
1685,INN01686,3,0,0,1,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,132.3,0,2018-06-21,Canceled,2018,1,0.015,132.3
1686,INN01687,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,130.0,0,2018-06-07,Canceled,2018,3,0.014,43.333
1687,INN01688,1,1,1,1,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,115.2,0,2018-07-04,Not_Canceled,2018,2,0.033,57.6
1688,INN01689,1,0,0,2,Not Selected,0,Room_Type 1,83,Online,0,0,0,77.0,1,2018-07-15,Not_Canceled,2018,2,0.024,38.5
1689,INN01690,3,0,0,3,Meal Plan 1,0,Room_Type 6,13,Online,0,0,0,161.66,1,2018-05-11,Not_Canceled,2018,3,0.214,53.887
1690,INN01691,2,0,0,2,Not Selected,0,Room_Type 1,131,Online,0,0,0,94.5,0,2018-05-12,Canceled,2018,2,0.015,47.25
1691,INN01692,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,2017-10-16,Canceled,2017,2,0.019,50.75
1692,INN01693,2,1,1,1,Meal Plan 1,0,Room_Type 1,161,Online,0,0,0,121.5,0,2018-07-25,Canceled,2018,2,0.012,60.75
1693,INN01694,2,0,0,3,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,118.8,0,2018-04-07,Canceled,2018,3,0.045,39.6
1694,INN01695,1,0,0,1,Not Selected,0,Room_Type 3,0,Complementary,0,0,0,0.0,0,2017-12-31,Not_Canceled,2017,1,1.0,0.0
1695,INN01696,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,91.0,2,2018-02-12,Not_Canceled,2018,3,0.214,30.333
1696,INN01697,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,110.0,1,2017-10-15,Not_Canceled,2017,2,0.133,55.0
1697,INN01698,3,0,1,0,Meal Plan 1,0,Room_Type 5,0,Corporate,0,0,0,188.0,0,2018-08-08,Not_Canceled,2018,1,1.0,188.0
1698,INN01699,2,0,0,2,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,104.4,0,2018-10-28,Canceled,2018,2,0.018,52.2
1699,INN01700,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,76.67,0,2017-09-04,Not_Canceled,2017,3,0.014,25.557
1700,INN01701,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75.0,0,2018-06-17,Canceled,2018,2,0.008,37.5
1701,INN01702,2,0,1,1,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,78.3,1,2018-02-13,Not_Canceled,2018,2,0.029,39.15
1702,INN01703,2,0,0,1,Not Selected,0,Room_Type 1,73,Online,0,0,0,79.2,2,2018-11-12,Not_Canceled,2018,1,0.014,79.2
1703,INN01704,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,123.0,0,2017-10-19,Canceled,2017,3,0.75,41.0
1704,INN01705,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60.0,0,2018-02-28,Canceled,2018,3,1.5,20.0
1705,INN01706,2,0,0,2,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,137.0,1,2017-12-30,Not_Canceled,2017,2,0.4,68.5
1706,INN01707,2,0,2,5,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,79.54,1,2018-01-08,Not_Canceled,2018,7,0.233,11.363
1707,INN01708,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,Offline,0,0,0,58.5,0,2018-12-27,Not_Canceled,2018,6,0.143,9.75
1708,INN01709,2,0,1,0,Meal Plan 1,0,Room_Type 4,3,Complementary,0,0,0,0.0,2,2017-11-30,Not_Canceled,2017,1,0.25,0.0
1709,INN01710,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Corporate,0,0,0,81.0,0,2018-02-19,Not_Canceled,2018,1,0.062,81.0
1710,INN01711,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,Offline,0,0,0,61.5,2,2018-03-03,Not_Canceled,2018,3,0.029,20.5
1711,INN01712,1,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,75.33,1,2018-06-10,Not_Canceled,2018,3,0.052,25.11
1712,INN01713,2,0,0,1,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,1,2017-10-02,Not_Canceled,2017,1,0.006,100.0
1713,INN01714,2,2,0,3,Meal Plan 1,0,Room_Type 7,1,Online,0,0,0,203.33,0,2018-04-13,Canceled,2018,3,1.5,67.777
1714,INN01715,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,111.0,1,2018-06-14,Not_Canceled,2018,1,1.0,111.0
1715,INN01716,2,0,0,1,Meal Plan 1,0,Room_Type 1,145,Offline,0,0,0,72.76,0,2018-07-01,Not_Canceled,2018,1,0.007,72.76
1716,INN01717,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,78.3,0,2018-03-22,Not_Canceled,2018,1,0.009,78.3
1717,INN01718,2,0,2,3,Not Selected,0,Room_Type 1,53,Online,0,0,0,65.75,0,2018-03-06,Not_Canceled,2018,5,0.093,13.15
1718,INN01719,1,2,0,2,Not Selected,1,Room_Type 1,12,Online,0,0,0,150.5,1,2018-08-16,Not_Canceled,2018,2,0.154,75.25
1719,INN01720,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,109.0,0,2018-01-02,Not_Canceled,2018,3,0.6,36.333
1720,INN01721,2,0,0,4,Not Selected,0,Room_Type 1,31,Online,0,0,0,141.55,1,2018-08-10,Not_Canceled,2018,4,0.125,35.388
1721,INN01722,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115.0,1,2018-10-23,Canceled,2018,2,0.005,57.5
